LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,2704.65,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,2830.081,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,3067.875,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,3291.055,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,3461.319,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,3594.509,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,3801.743,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,3792.314,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,3899.327,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,4036.742,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,4005.576,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,4128.894,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,4336.856,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,4560.503,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,4629.548,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,4812.735,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,4923.317,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,5030.158,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,5270.919,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,5405.547,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,5501.679,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,5599.982,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,5695.791,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,5790.4,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,5885.98,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,5916.486,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,5948.877,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,5982.26,
China,MEATCONSUMP,SHEEP,THND_TONNE,A,2029,6013.92,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1990,1576.3,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1991,1421.1,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1992,1167.852,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1993,1008.413,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1994,860.378,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1995,805.202,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1996,787.519,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1997,700.685,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1998,676.503,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,1999,638.704,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2000,746.022,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2001,592.846,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2002,602.43,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2003,626.32,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2004,599.267,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2005,543.8,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2006,585.207,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2007,710.235,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2008,799.512,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2009,687.601,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2010,765.731,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2011,802.702,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2012,934.266,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2013,934.748,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2014,771.37,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2015,736.468,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2016,748.85,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2017,737.639,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2018,733.994,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2019,725.661,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2020,718.474,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2021,724.711,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2022,731.344,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2023,739.474,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2024,745.896,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2025,752.855,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2026,759.382,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2027,765.761,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2028,771.912,
Ukaraine,MEATCONSUMP,PIG,THND_TONNE,A,2029,778.311,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,73.642,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,77.682,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,75.81,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,74.649,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,79.76,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,79.174,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,85.761,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,86.538,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,88.38,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,87.14,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,95.849,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,101.663,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,104.623,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,108.334,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,108.223,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,105.358,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,101.036,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,117.117,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,126.15,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,127.477,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,128.922,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,132.524,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,133.707,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,137.191,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,144.882,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,148.408,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,151.469,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,148.967,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,142.086,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,143.798,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,145.252,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,146.982,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,148.648,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,150.677,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,152.752,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,154.805,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,156.837,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,158.873,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,160.902,
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2029,162.929,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1990,789.761,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1991,865.575,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1992,874.326,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1993,867.531,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1994,948.929,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1995,945.392,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1996,927.596,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1997,970.427,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1998,1041.898,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1999,1083.245,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2000,1170.036,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2001,1210.737,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2002,1264.078,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2003,1320.108,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2004,1371.296,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2005,1369.725,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2006,1416.922,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2007,1440.425,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2008,1447.896,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2009,1598.238,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2010,1607.459,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2011,1532.55,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2012,1679.2,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2013,1776.725,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2014,1810.469,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2015,1957.032,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2016,2030.253,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2017,2128.381,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2018,2273.038,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2019,2355.323,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2020,2383.541,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2021,2420.584,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2022,2451.052,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2023,2481.401,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2024,2512.584,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2025,2543.809,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2026,2574.55,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2027,2605.359,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2028,2635.276,
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2029,2666.344,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1990,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1991,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1992,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1993,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1994,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1995,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1996,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1997,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1998,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,1999,0,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2000,2.1,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2001,2.776,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2002,2.6,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2003,2.274,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2004,2.49,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2005,4.741,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2006,4.147,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2007,5.409,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2008,0.023,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2009,0.052,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2010,6.21,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2011,8.605,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2012,9.196,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2013,4.631,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2014,7.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2015,7.993,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2016,6.983,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2017,20.913,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2018,20.908,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2019,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2020,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2021,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2022,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2023,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2024,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2025,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2026,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2027,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2028,17.9,
Saudi Arabia,MEATCONSUMP,PIG,THND_TONNE,A,2029,17.9,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,271.5,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,332.266,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,374.848,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,393.698,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,397.9,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,437.717,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,472.472,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,445.925,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,396.834,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,494.431,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,518.219,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,569.778,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,592.131,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,523.64,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,464.954,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,600.174,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,645.238,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,637.513,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,635.118,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,677.81,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,746.613,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,803.229,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,809.611,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,822.703,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,925.041,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,973.199,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1001.096,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,996.221,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1048.699,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1087,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1091.917,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1097.204,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1102.609,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1107.911,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,1113.347,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,1118.577,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,1123.64,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,1128.642,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,1133.705,
Republic of Korea,MEATCONSUMP,POULTRY,THND_TONNE,A,2029,1138.668,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1990,8286.873,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1991,8559.054,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1992,13340.869,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1993,13600.126,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1994,14441.263,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1995,15396.117,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1996,15529.254,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1997,16056.564,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1998,15995.85,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,1999,16398.419,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2000,15970.187,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2001,16314.671,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2002,16837.834,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2003,18125.562,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2004,17848.073,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2005,18633.946,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2006,19352.521,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2007,19742.329,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2008,18999.332,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2009,18678.308,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2010,18721.683,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2011,18313.718,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2012,18541.139,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2013,18695.695,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2014,18068.881,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2015,18089.827,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2016,18329.004,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2017,18524.06,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2018,19071.018,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2019,20025.157,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2020,20128.409,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2021,20218.201,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2022,20226.687,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2023,20265.013,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2024,20288.812,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2025,20345.281,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2026,20446.524,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2027,20518.849,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2028,20591.719,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2029,20665.169,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,7.594,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,7.767,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,9.44,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,9.244,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,9.052,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,12.201,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,14.842,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,13.247,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,13.391,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,14.223,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,14.346,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,16.74,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,15.258,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,12.973,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,15.571,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,16.206,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,17.606,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,19.585,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,19.915,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,20.551,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,24.424,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,21.144,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,25.215,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,30.03,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,35.681,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,38.464,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,37.681,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,43.14,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,40.866,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,38.501,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,40.031,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,41.419,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,42.858,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,44.262,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,45.684,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,47.079,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,48.485,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,49.858,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,51.269,
Malaysia,MEATCONSUMP,SHEEP,THND_TONNE,A,2029,52.686,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1990,12.641,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1991,12.975,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1992,13.141,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1993,13.379,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1994,14.417,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1995,14.104,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1996,14.382,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1997,14.263,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1998,14.585,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,1999,14.043,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2000,14.435,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2001,13.897,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2002,13.929,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2003,14.255,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2004,14.426,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2005,14.574,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2006,13.835,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2007,14.074,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2008,14.39,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2009,13.613,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2010,12.996,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2011,13.297,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2012,13.655,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2013,13.773,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2014,12.624,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2015,14.053,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2016,14.061,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2017,13.71,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2018,12.88,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2019,12.668,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2020,12.806,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2021,12.926,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2022,13.053,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2023,12.982,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2024,12.925,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2025,12.86,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2026,12.802,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2027,12.741,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2028,12.686,
Norway,MEATCONSUMP,BEEF,KG_CAP,A,2029,12.628,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1990,15.388,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1991,15.758,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1992,16.045,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1993,16.691,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1994,17.187,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1995,17.998,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1996,19.023,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1997,17.953,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1998,18.775,
Norway,MEATCONSUMP,PIG,KG_CAP,A,1999,17.403,
Norway,MEATCONSUMP,PIG,KG_CAP,A,2000,18.018,
